ecoli70,300,3,fixed_c1,0.7285714285714285,0.6571428571428571,0.43209876543209874,48.0,46.0,35.0,24.0,81.0
ecoli70,300,3,fixed_c2,0.7285714285714285,0.6571428571428571,0.2698412698412698,31.0,46.0,17.0,24.0,63.0
ecoli70,300,3,fixed_c3,0.7285714285714285,0.6285714285714286,0.2542372881355932,31.0,44.0,15.0,26.0,59.0
ecoli70,300,3,fixed_c4,0.7285714285714285,0.6285714285714286,0.2413793103448276,30.0,44.0,14.0,26.0,58.0
ecoli70,300,3,fixed_c5,0.7285714285714285,0.6285714285714286,0.2413793103448276,30.0,44.0,14.0,26.0,58.0
ecoli70,300,3,fixed_c6,0.7285714285714285,0.6285714285714286,0.2413793103448276,30.0,44.0,14.0,26.0,58.0
ecoli70,300,3,fixed_c8,0.7285714285714285,0.6285714285714286,0.2413793103448276,30.0,44.0,14.0,26.0,58.0
ecoli70,300,4,code2022_buggy,0.7142857142857143,0.4714285714285714,0.175,37.0,33.0,7.0,37.0,40.0
ecoli70,300,4,code2022_signfixed,0.7142857142857143,0.6428571428571429,0.22413793103448276,28.0,45.0,13.0,25.0,58.0
ecoli70,300,4,fixed_c1,0.7142857142857143,0.7,0.40963855421686746,45.0,49.0,34.0,21.0,83.0
ecoli70,300,4,fixed_c2,0.7142857142857143,0.7,0.33783783783783783,37.0,49.0,25.0,21.0,74.0
ecoli70,300,4,fixed_c3,0.7142857142857143,0.7,0.25757575757575757,29.0,49.0,17.0,21.0,66.0
ecoli70,300,4,fixed_c4,0.7142857142857143,0.6857142857142857,0.21311475409836064,26.0,48.0,13.0,22.0,61.0
ecoli70,300,4,fixed_c5,0.7142857142857143,0.6857142857142857,0.1864406779661017,24.0,48.0,11.0,22.0,59.0
ecoli70,300,4,fixed_c6,0.7142857142857143,0.6714285714285714,0.1896551724137931,25.0,47.0,11.0,23.0,58.0
ecoli70,300,4,fixed_c8,0.7142857142857143,0.6714285714285714,0.17543859649122806,25.0,47.0,10.0,23.0,57.0
ecoli70,300,5,code2022_buggy,0.6857142857142857,0.44285714285714284,0.24390243902439024,42.0,31.0,10.0,39.0,41.0
ecoli70,300,5,code2022_signfixed,0.6857142857142857,0.5857142857142857,0.32786885245901637,37.0,41.0,20.0,29.0,61.0
ecoli70,300,5,fixed_c1,0.6857142857142857,0.6142857142857143,0.4342105263157895,48.0,43.0,33.0,27.0,76.0
ecoli70,300,5,fixed_c2,0.6857142857142857,0.6142857142857143,0.36764705882352944,40.0,43.0,25.0,27.0,68.0
ecoli70,300,5,fixed_c3,0.6857142857142857,0.6142857142857143,0.3064516129032258,34.0,43.0,19.0,27.0,62.0
ecoli70,300,5,fixed_c4,0.6857142857142857,0.6142857142857143,0.29508196721311475,33.0,43.0,18.0,27.0,61.0
ecoli70,300,5,fixed_c5,0.6857142857142857,0.5857142857142857,0.3050847457627119,35.0,41.0,18.0,29.0,59.0
ecoli70,300,5,fixed_c6,0.6857142857142857,0.5857142857142857,0.3050847457627119,35.0,41.0,18.0,29.0,59.0
ecoli70,300,5,fixed_c8,0.6857142857142857,0.5714285714285714,0.2982456140350877,35.0,40.0,17.0,30.0,57.0
ecoli70,300,6,code2022_buggy,0.7285714285714285,0.4857142857142857,0.17073170731707318,37.0,34.0,7.0,36.0,41.0
ecoli70,300,6,code2022_signfixed,0.7285714285714285,0.6571428571428571,0.22033898305084745,28.0,46.0,13.0,24.0,59.0
ecoli70,300,6,fixed_c1,0.7285714285714285,0.7,0.3466666666666667,35.0,49.0,26.0,21.0,75.0
ecoli70,300,6,fixed_c2,0.7285714285714285,0.7,0.25757575757575757,28.0,49.0,17.0,21.0,66.0
ecoli70,300,6,fixed_c3,0.7285714285714285,0.7,0.234375,26.0,49.0,15.0,21.0,64.0
ecoli70,300,6,fixed_c4,0.7285714285714285,0.7,0.18333333333333332,24.0,49.0,11.0,21.0,60.0
ecoli70,300,6,fixed_c5,0.7285714285714285,0.7,0.18333333333333332,24.0,49.0,11.0,21.0,60.0
ecoli70,300,6,fixed_c6,0.7285714285714285,0.6714285714285714,0.1896551724137931,26.0,47.0,11.0,23.0,58.0
ecoli70,300,6,fixed_c8,0.7285714285714285,0.6428571428571429,0.18181818181818182,27.0,45.0,10.0,25.0,55.0
ecoli70,300,7,code2022_buggy,0.7285714285714285,0.42857142857142855,0.25,42.0,30.0,10.0,40.0,40.0
ecoli70,300,7,code2022_signfixed,0.7285714285714285,0.6428571428571429,0.23728813559322035,30.0,45.0,14.0,25.0,59.0
ecoli70,300,7,fixed_c1,0.7285714285714285,0.6857142857142857,0.42168674698795183,48.0,48.0,35.0,22.0,83.0
ecoli70,300,7,fixed_c2,0.7285714285714285,0.6857142857142857,0.36,40.0,48.0,27.0,22.0,75.0
